time_sec,x,y,z,yaw
649.197,3.5539770353187783,-4.653786321020883,0.0,-0.9083914733155981
649.218,3.5539770353187388,-4.653786321020832,0.0,-0.90018599963418
649.239,3.553977035318701,-4.653786321020785,0.0,-0.8918965259527064
649.26,3.553977035318664,-4.65378632102074,0.0,-0.8831660522714443
649.281,3.5539770353186246,-4.653786321020692,0.0,-0.8743515785901407
649.302,3.5539770353185824,-4.653786321020641,0.0,-0.8650961049090724
649.323,3.553977035318537,-4.653786321020589,0.0,-0.8553996312281307
649.344,3.5539770353185007,-4.653786321020547,0.0,-0.8455351575472007
649.365,3.5539770353184794,-4.653786321020523,0.0,-0.8352296838664688
649.386,3.553977035318471,-4.653786321020514,0.0,-0.8248954733435789
649.407,3.5539770353184856,-4.65378632102053,0.0,-0.8145612628207061
649.428,3.553977035318505,-4.653786321020551,0.0,-0.8042270522979288
649.449,3.5539770353185363,-4.653786321020583,0.0,-0.7938928417752165
649.47,3.553977035318579,-4.653786321020625,0.0,-0.7835586312525963
649.491,3.5539770353186233,-4.653786321020669,0.0,-0.7732244207300408
649.512,3.5539770353186704,-4.653786321020714,0.0,-0.7633312102073182
649.533,3.553977035318718,-4.6537863210207595,0.0,-0.7538789996845715
649.554,3.553977035318766,-4.653786321020804,0.0,-0.7445947891619633
649.575,3.553977035318817,-4.653786321020851,0.0,-0.7357515786392558
649.596,3.553977035318867,-4.653786321020896,0.0,-0.7272963154849943
649.617,3.553977035318911,-4.653786321020935,0.0,-0.7188410523309546
649.638,3.553977035318949,-4.653786321020968,0.0,-0.7103857891769731
649.659,3.5539770353189826,-4.653786321020997,0.0,-0.7019305260230427
649.68,3.5539770353190248,-4.653786321021032,0.0,-0.6939162628689246
649.701,3.553977035319063,-4.653786321021064,0.0,-0.6863429997147926
649.722,3.553977035319107,-4.6537863210211,0.0,-0.6789377365607924
649.743,3.5539770353191487,-4.653786321021133,0.0,-0.6719734734066861
649.764,3.553977035319185,-4.653786321021162,0.0,-0.6650932102527719
649.785,3.5539770353192144,-4.653786321021185,0.0,-0.6585168944671865
649.806,3.5539770353192286,-4.653786321021196,0.0,-0.6519405786817479
